cliente 10;RIO;BEL;2 dias;3 estrelas;R$ 5367
cliente 20;CNF;FOR;4 dias;1 estrelas;R$ 1488
cliente 87;SSA;BEL;3 dias;3 estrelas;R$ 5154
cliente 44;POA;RIO;5 dias;2 estrelas;R$ 4247
cliente 44;CNF;BEL;3 dias;1 estrelas;R$ 1356
cliente 96;FLN;PMW;2 dias;3 estrelas;R$ 3146
cliente 85;CNF;FOR;3 dias;3 estrelas;R$ 5823
cliente 4;BEL;POA;1 dias;5 estrelas;R$ 1593
cliente 86;SSA;BEL;1 dias;2 estrelas;R$ 3351
cliente 2;FOR;BEL;1 dias;5 estrelas;R$ 2911
cliente 82;CNF;FOR;1 dias;4 estrelas;R$ 2238
cliente 23;RIO;REC;1 dias;2 estrelas;R$ 4783
cliente 10;RIO;POA;5 dias;2 estrelas;R$ 4571
cliente 37;FLN;SAO;2 dias;4 estrelas;R$ 1228
cliente 38;BEL;FLN;5 dias;3 estrelas;R$ 2809
cliente 21;PMW;RIO;5 dias;4 estrelas;R$ 3095
cliente 58;FOR;SSA;1 dias;5 estrelas;R$ 1231
cliente 12;SAO;RIO;1 dias;5 estrelas;R$ 4452
cliente 11;PMW;BEL;5 dias;1 estrelas;R$ 3431
cliente 31;POA;SAO;4 dias;1 estrelas;R$ 1712
cliente 53;FLN;RIO;1 dias;4 estrelas;R$ 3812
cliente 58;PMW;POA;3 dias;1 estrelas;R$ 5687
cliente 99;SSA;REC;5 dias;2 estrelas;R$ 3827
cliente 96;SSA;REC;5 dias;2 estrelas;R$ 1233
cliente 58;RIO;BEL;5 dias;3 estrelas;R$ 3795
cliente 42;CNF;BEL;4 dias;3 estrelas;R$ 5476
cliente 78;PMW;BEL;3 dias;5 estrelas;R$ 4296
cliente 70;REC;RIO;3 dias;5 estrelas;R$ 5611
cliente 99;RIO;REC;5 dias;5 estrelas;R$ 3873
cliente 66;POA;FOR;5 dias;2 estrelas;R$ 2678
cliente 24;BEL;CNF;1 dias;4 estrelas;R$ 5297
cliente 46;REC;SAO;3 dias;1 estrelas;R$ 3868
cliente 46;FLN;CNF;4 dias;4 estrelas;R$ 5836
cliente 91;POA;PMW;1 dias;3 estrelas;R$ 5179
cliente 59;REC;FLN;5 dias;2 estrelas;R$ 4992
cliente 59;SAO;FLN;3 dias;3 estrelas;R$ 4584
cliente 37;FOR;BEL;5 dias;3 estrelas;R$ 2619
cliente 46;BEL;CNF;3 dias;4 estrelas;R$ 1169
cliente 71;FOR;FLN;4 dias;1 estrelas;R$ 5853
cliente 86;SSA;REC;5 dias;3 estrelas;R$ 4486
cliente 60;REC;FOR;1 dias;5 estrelas;R$ 1957
cliente 0;CNF;BEL;4 dias;1 estrelas;R$ 4217
cliente 9;CNF;RIO;2 dias;5 estrelas;R$ 2687
cliente 37;CNF;FOR;5 dias;3 estrelas;R$ 3699
cliente 71;CNF;FOR;2 dias;2 estrelas;R$ 1382
cliente 67;FOR;BEL;5 dias;3 estrelas;R$ 4470
cliente 1;FOR;BEL;5 dias;1 estrelas;R$ 2597
cliente 85;POA;FLN;3 dias;1 estrelas;R$ 3489
cliente 75;SSA;FOR;5 dias;4 estrelas;R$ 2082
cliente 15;POA;RIO;1 dias;4 estrelas;R$ 2146
cliente 95;SAO;FLN;3 dias;2 estrelas;R$ 1809
cliente 43;BEL;FLN;3 dias;2 estrelas;R$ 4469
cliente 0;FOR;RIO;1 dias;3 estrelas;R$ 5205
cliente 97;FOR;RIO;2 dias;5 estrelas;R$ 1778
cliente 99;RIO;PMW;1 dias;3 estrelas;R$ 1917
cliente 45;SAO;BEL;2 dias;1 estrelas;R$ 5556
cliente 20;POA;BEL;1 dias;3 estrelas;R$ 4478
cliente 98;SAO;PMW;5 dias;4 estrelas;R$ 1655
cliente 64;REC;BEL;1 dias;2 estrelas;R$ 3504
cliente 45;CNF;PMW;3 dias;5 estrelas;R$ 3154
cliente 87;FOR;REC;3 dias;1 estrelas;R$ 4629
cliente 23;PMW;POA;3 dias;5 estrelas;R$ 2559
cliente 61;PMW;FOR;3 dias;2 estrelas;R$ 5846
cliente 58;REC;PMW;3 dias;2 estrelas;R$ 1796
cliente 48;POA;SSA;1 dias;2 estrelas;R$ 5768
cliente 78;CNF;RIO;3 dias;2 estrelas;R$ 4417
cliente 84;PMW;CNF;3 dias;5 estrelas;R$ 2880
cliente 36;FLN;POA;4 dias;3 estrelas;R$ 3430
cliente 70;REC;POA;4 dias;4 estrelas;R$ 3665
cliente 37;SSA;CNF;5 dias;1 estrelas;R$ 4504
cliente 23;RIO;SSA;4 dias;3 estrelas;R$ 5791
cliente 49;PMW;FLN;5 dias;3 estrelas;R$ 2377
cliente 71;RIO;FOR;5 dias;2 estrelas;R$ 1477
cliente 23;PMW;REC;2 dias;2 estrelas;R$ 5965
cliente 53;SAO;CNF;1 dias;3 estrelas;R$ 5352
cliente 31;FOR;BEL;3 dias;5 estrelas;R$ 5521
cliente 40;BEL;SSA;4 dias;5 estrelas;R$ 3146
cliente 36;CNF;BEL;3 dias;1 estrelas;R$ 4676
cliente 34;POA;SSA;4 dias;2 estrelas;R$ 1798
cliente 50;FOR;BEL;4 dias;2 estrelas;R$ 4635
cliente 78;SSA;FOR;5 dias;4 estrelas;R$ 5442
cliente 26;SSA;CNF;1 dias;2 estrelas;R$ 2261
cliente 60;FLN;REC;5 dias;4 estrelas;R$ 5146
cliente 23;FLN;RIO;3 dias;3 estrelas;R$ 3602
cliente 70;PMW;REC;2 dias;3 estrelas;R$ 3771
cliente 6;REC;POA;1 dias;5 estrelas;R$ 4783
cliente 20;RIO;POA;5 dias;2 estrelas;R$ 4209
cliente 92;BEL;SSA;1 dias;2 estrelas;R$ 3388
cliente 28;SAO;CNF;1 dias;5 estrelas;R$ 3003
cliente 19;FLN;PMW;1 dias;1 estrelas;R$ 4354
cliente 38;FOR;PMW;3 dias;3 estrelas;R$ 4467
cliente 54;FLN;REC;3 dias;5 estrelas;R$ 3837
cliente 6;BEL;SSA;2 dias;1 estrelas;R$ 5135
cliente 82;SAO;SSA;4 dias;5 estrelas;R$ 3497
cliente 53;SAO;FLN;3 dias;4 estrelas;R$ 5260
cliente 0;REC;CNF;5 dias;4 estrelas;R$ 5770
cliente 73;FOR;FLN;3 dias;5 estrelas;R$ 3087
cliente 14;SSA;SAO;2 dias;1 estrelas;R$ 4636
cliente 25;BEL;SAO;5 dias;1 estrelas;R$ 3274
cliente 82;SSA;REC;1 dias;5 estrelas;R$ 1323
cliente 7;REC;RIO;2 dias;4 estrelas;R$ 5213
cliente 87;CNF;BEL;2 dias;2 estrelas;R$ 1423
cliente 40;CNF;RIO;1 dias;3 estrelas;R$ 1228
cliente 3;FOR;SAO;2 dias;5 estrelas;R$ 1818
cliente 68;FOR;PMW;2 dias;2 estrelas;R$ 4147
cliente 7;REC;SSA;3 dias;1 estrelas;R$ 4884
cliente 69;RIO;SSA;2 dias;1 estrelas;R$ 4354
cliente 29;SAO;FOR;5 dias;2 estrelas;R$ 2744
cliente 26;FOR;FLN;2 dias;5 estrelas;R$ 1067
cliente 85;SSA;FLN;5 dias;3 estrelas;R$ 4409
cliente 79;REC;CNF;2 dias;4 estrelas;R$ 1906
cliente 50;PMW;FLN;5 dias;3 estrelas;R$ 3176
cliente 84;CNF;PMW;3 dias;1 estrelas;R$ 4589
cliente 45;SAO;RIO;4 dias;5 estrelas;R$ 1103
cliente 23;PMW;RIO;1 dias;3 estrelas;R$ 3580
cliente 15;BEL;REC;5 dias;3 estrelas;R$ 4025
cliente 83;SSA;FLN;5 dias;5 estrelas;R$ 2982
cliente 52;SAO;CNF;2 dias;4 estrelas;R$ 5902
cliente 11;SAO;PMW;1 dias;5 estrelas;R$ 3085
cliente 95;FOR;POA;3 dias;2 estrelas;R$ 5539
cliente 52;CNF;FOR;5 dias;4 estrelas;R$ 5675
cliente 19;FLN;SSA;2 dias;4 estrelas;R$ 2183
cliente 22;SSA;PMW;3 dias;2 estrelas;R$ 5621
cliente 19;CNF;RIO;1 dias;5 estrelas;R$ 3096
cliente 83;PMW;SAO;2 dias;4 estrelas;R$ 3517
cliente 23;RIO;POA;2 dias;3 estrelas;R$ 1044
cliente 69;FOR;POA;3 dias;1 estrelas;R$ 1038
cliente 76;SSA;FLN;5 dias;3 estrelas;R$ 1781
cliente 22;PMW;RIO;5 dias;3 estrelas;R$ 3208
cliente 7;REC;FLN;4 dias;2 estrelas;R$ 4436
cliente 22;CNF;POA;1 dias;3 estrelas;R$ 2527
cliente 71;CNF;RIO;3 dias;2 estrelas;R$ 1335
cliente 14;POA;SSA;2 dias;3 estrelas;R$ 2021
cliente 78;BEL;POA;3 dias;2 estrelas;R$ 3848
cliente 54;PMW;POA;1 dias;5 estrelas;R$ 4620
cliente 42;SSA;PMW;4 dias;2 estrelas;R$ 1511
cliente 68;RIO;BEL;5 dias;3 estrelas;R$ 3418
cliente 44;FOR;FLN;3 dias;2 estrelas;R$ 5703
cliente 66;REC;SAO;2 dias;1 estrelas;R$ 2360
cliente 22;REC;SAO;4 dias;4 estrelas;R$ 1846
cliente 38;RIO;FLN;4 dias;1 estrelas;R$ 5399
cliente 50;FLN;BEL;1 dias;3 estrelas;R$ 4033
cliente 64;SSA;POA;2 dias;5 estrelas;R$ 1034
cliente 11;REC;BEL;4 dias;1 estrelas;R$ 4540
cliente 17;SSA;SAO;3 dias;5 estrelas;R$ 2867
cliente 83;BEL;FLN;1 dias;5 estrelas;R$ 1267
cliente 32;FLN;SAO;2 dias;4 estrelas;R$ 1820
cliente 12;FOR;FLN;4 dias;3 estrelas;R$ 1594
cliente 41;CNF;FOR;3 dias;2 estrelas;R$ 3572
cliente 20;FOR;FLN;1 dias;2 estrelas;R$ 3958
cliente 95;SAO;CNF;4 dias;3 estrelas;R$ 4681
cliente 52;RIO;PMW;4 dias;3 estrelas;R$ 1842
cliente 59;POA;CNF;5 dias;1 estrelas;R$ 3378
cliente 26;BEL;SAO;5 dias;1 estrelas;R$ 3005
cliente 94;BEL;PMW;4 dias;1 estrelas;R$ 5659
cliente 59;REC;SSA;1 dias;4 estrelas;R$ 2793
cliente 36;PMW;SAO;1 dias;4 estrelas;R$ 5190
cliente 34;RIO;CNF;1 dias;2 estrelas;R$ 4208
cliente 8;RIO;REC;1 dias;4 estrelas;R$ 1184
cliente 73;REC;SSA;1 dias;5 estrelas;R$ 2338
cliente 68;REC;FOR;3 dias;1 estrelas;R$ 2044
cliente 17;REC;CNF;5 dias;5 estrelas;R$ 4545
cliente 8;SSA;CNF;1 dias;3 estrelas;R$ 1959
cliente 68;SSA;CNF;3 dias;5 estrelas;R$ 4591
cliente 49;CNF;PMW;1 dias;3 estrelas;R$ 2240
cliente 69;CNF;REC;4 dias;3 estrelas;R$ 4450
cliente 12;BEL;REC;1 dias;4 estrelas;R$ 2402
cliente 85;RIO;POA;1 dias;4 estrelas;R$ 3498
cliente 8;PMW;FLN;1 dias;5 estrelas;R$ 5930
cliente 83;FLN;REC;2 dias;3 estrelas;R$ 2269
cliente 75;REC;CNF;1 dias;2 estrelas;R$ 1085
cliente 33;SAO;POA;2 dias;5 estrelas;R$ 1957
cliente 50;CNF;PMW;5 dias;4 estrelas;R$ 1421
cliente 91;POA;REC;5 dias;2 estrelas;R$ 2590
cliente 74;BEL;REC;3 dias;2 estrelas;R$ 3015
cliente 49;PMW;RIO;5 dias;2 estrelas;R$ 2673
cliente 85;RIO;FLN;5 dias;3 estrelas;R$ 2339
cliente 84;REC;POA;5 dias;5 estrelas;R$ 2008
cliente 29;SSA;POA;5 dias;3 estrelas;R$ 1089
cliente 50;FLN;FOR;3 dias;2 estrelas;R$ 2398
cliente 74;SAO;SSA;2 dias;2 estrelas;R$ 5762
cliente 12;SSA;SAO;5 dias;5 estrelas;R$ 4178
cliente 77;BEL;SAO;5 dias;1 estrelas;R$ 2846
cliente 61;POA;CNF;4 dias;2 estrelas;R$ 4875
cliente 68;SAO;RIO;2 dias;3 estrelas;R$ 5513
cliente 11;FLN;POA;1 dias;2 estrelas;R$ 4126
cliente 26;SAO;PMW;1 dias;1 estrelas;R$ 5637
cliente 96;PMW;FLN;4 dias;2 estrelas;R$ 5912
cliente 4;CNF;FLN;4 dias;1 estrelas;R$ 2276
cliente 8;REC;POA;5 dias;5 estrelas;R$ 3265
cliente 54;POA;CNF;4 dias;5 estrelas;R$ 1947
cliente 35;FOR;SAO;1 dias;1 estrelas;R$ 3423
cliente 54;FOR;REC;1 dias;1 estrelas;R$ 2389
cliente 78;CNF;FOR;2 dias;3 estrelas;R$ 3160
cliente 10;FLN;SAO;1 dias;1 estrelas;R$ 4019
cliente 47;BEL;SAO;5 dias;2 estrelas;R$ 2139
cliente 64;POA;FOR;5 dias;5 estrelas;R$ 4907
cliente 59;CNF;POA;2 dias;1 estrelas;R$ 3743
cliente 8;CNF;REC;1 dias;1 estrelas;R$ 4538
cliente 92;REC;SAO;1 dias;5 estrelas;R$ 1877
cliente 1;FLN;CNF;4 dias;5 estrelas;R$ 4335
cliente 47;RIO;BEL;5 dias;1 estrelas;R$ 2267
cliente 89;RIO;SAO;2 dias;1 estrelas;R$ 2182
cliente 15;POA;BEL;3 dias;1 estrelas;R$ 3270
cliente 59;SAO;BEL;2 dias;1 estrelas;R$ 2086
cliente 27;BEL;FLN;2 dias;1 estrelas;R$ 3340
cliente 3;REC;PMW;1 dias;2 estrelas;R$ 5216
cliente 39;CNF;SSA;1 dias;3 estrelas;R$ 5845
cliente 81;RIO;SAO;4 dias;2 estrelas;R$ 3652
cliente 65;SAO;SSA;4 dias;5 estrelas;R$ 4157
cliente 77;SAO;RIO;1 dias;3 estrelas;R$ 1235
cliente 6;BEL;REC;4 dias;5 estrelas;R$ 5071
cliente 69;REC;BEL;4 dias;2 estrelas;R$ 2179
cliente 18;RIO;SAO;5 dias;3 estrelas;R$ 2888
cliente 15;BEL;CNF;5 dias;1 estrelas;R$ 3688
cliente 62;SSA;REC;5 dias;2 estrelas;R$ 5096
cliente 80;BEL;FOR;1 dias;1 estrelas;R$ 3359
cliente 29;SAO;REC;4 dias;5 estrelas;R$ 2521
cliente 70;SSA;FOR;1 dias;3 estrelas;R$ 5439
cliente 84;RIO;REC;5 dias;5 estrelas;R$ 4083
cliente 75;FLN;FOR;4 dias;5 estrelas;R$ 5005
cliente 94;CNF;RIO;2 dias;1 estrelas;R$ 4657
cliente 68;FOR;SSA;3 dias;4 estrelas;R$ 2385
cliente 22;SAO;RIO;3 dias;2 estrelas;R$ 1411
cliente 98;RIO;FOR;3 dias;3 estrelas;R$ 1909
cliente 84;CNF;FLN;3 dias;2 estrelas;R$ 4384
cliente 26;RIO;BEL;5 dias;1 estrelas;R$ 2986
cliente 57;FOR;BEL;5 dias;3 estrelas;R$ 2864
cliente 4;FLN;BEL;4 dias;2 estrelas;R$ 5662
cliente 89;BEL;PMW;2 dias;1 estrelas;R$ 5106
cliente 18;REC;SAO;2 dias;1 estrelas;R$ 4421
cliente 33;POA;REC;2 dias;5 estrelas;R$ 4800
cliente 86;CNF;FLN;3 dias;4 estrelas;R$ 2922
cliente 60;FLN;SSA;5 dias;4 estrelas;R$ 1716
cliente 8;FOR;FLN;2 dias;4 estrelas;R$ 3488
cliente 13;FLN;FOR;2 dias;4 estrelas;R$ 5846
cliente 14;FLN;BEL;3 dias;4 estrelas;R$ 5817
cliente 43;FLN;POA;3 dias;4 estrelas;R$ 3588
cliente 26;SAO;FLN;3 dias;3 estrelas;R$ 4210
cliente 19;CNF;SAO;1 dias;4 estrelas;R$ 3823
cliente 9;POA;SAO;4 dias;3 estrelas;R$ 3148
cliente 18;BEL;FLN;4 dias;4 estrelas;R$ 4640
cliente 96;SAO;FLN;3 dias;1 estrelas;R$ 4664
cliente 98;REC;BEL;5 dias;1 estrelas;R$ 1198
cliente 77;SSA;BEL;1 dias;3 estrelas;R$ 2538
cliente 6;SAO;FLN;5 dias;4 estrelas;R$ 4966
cliente 78;PMW;CNF;3 dias;3 estrelas;R$ 2909
cliente 71;REC;CNF;1 dias;2 estrelas;R$ 3009
cliente 4;RIO;FLN;5 dias;2 estrelas;R$ 1553
cliente 98;REC;RIO;5 dias;4 estrelas;R$ 2905
cliente 77;REC;RIO;3 dias;4 estrelas;R$ 3909
cliente 18;RIO;FOR;2 dias;1 estrelas;R$ 5290
cliente 77;BEL;POA;4 dias;2 estrelas;R$ 4985
cliente 9;PMW;FOR;3 dias;5 estrelas;R$ 1878
cliente 26;SAO;FLN;4 dias;1 estrelas;R$ 3225
cliente 88;RIO;BEL;3 dias;2 estrelas;R$ 1320
cliente 20;SSA;CNF;2 dias;2 estrelas;R$ 4060
cliente 39;POA;SSA;1 dias;4 estrelas;R$ 4576
cliente 30;REC;FOR;4 dias;5 estrelas;R$ 2519
cliente 88;RIO;FOR;5 dias;5 estrelas;R$ 1431
cliente 57;SAO;PMW;3 dias;2 estrelas;R$ 1528
cliente 12;RIO;POA;2 dias;1 estrelas;R$ 4618
cliente 17;CNF;FOR;3 dias;2 estrelas;R$ 1595
cliente 75;REC;RIO;2 dias;5 estrelas;R$ 4703
cliente 41;FOR;RIO;3 dias;4 estrelas;R$ 3541
cliente 61;BEL;RIO;1 dias;5 estrelas;R$ 4508
cliente 82;POA;BEL;1 dias;3 estrelas;R$ 2213
cliente 53;POA;BEL;3 dias;1 estrelas;R$ 4845
cliente 6;REC;POA;5 dias;4 estrelas;R$ 5596
cliente 85;CNF;SAO;4 dias;4 estrelas;R$ 1451
cliente 36;REC;RIO;5 dias;5 estrelas;R$ 5242
cliente 92;PMW;SAO;1 dias;5 estrelas;R$ 2271
cliente 75;POA;SAO;3 dias;2 estrelas;R$ 1776
cliente 13;RIO;SAO;3 dias;3 estrelas;R$ 4192
cliente 31;FOR;FLN;1 dias;2 estrelas;R$ 5291
cliente 32;SAO;CNF;4 dias;2 estrelas;R$ 5163
cliente 99;SAO;REC;1 dias;5 estrelas;R$ 5517
cliente 17;REC;FLN;5 dias;1 estrelas;R$ 4629
cliente 15;RIO;CNF;4 dias;2 estrelas;R$ 2786
cliente 49;FOR;CNF;4 dias;4 estrelas;R$ 2703
cliente 74;FOR;RIO;3 dias;5 estrelas;R$ 5252
cliente 48;FOR;REC;3 dias;1 estrelas;R$ 3845
cliente 28;FOR;RIO;1 dias;4 estrelas;R$ 1675
cliente 22;POA;FLN;5 dias;4 estrelas;R$ 1532
cliente 61;SSA;FLN;2 dias;5 estrelas;R$ 2046
cliente 38;SAO;POA;1 dias;2 estrelas;R$ 5183
cliente 36;FOR;BEL;5 dias;4 estrelas;R$ 3473
cliente 30;RIO;SAO;4 dias;3 estrelas;R$ 3506
cliente 51;SSA;REC;1 dias;3 estrelas;R$ 2182
cliente 36;POA;FOR;2 dias;5 estrelas;R$ 1319
cliente 15;SSA;POA;3 dias;4 estrelas;R$ 4897
cliente 27;SAO;FLN;2 dias;2 estrelas;R$ 5605
cliente 35;RIO;SSA;3 dias;3 estrelas;R$ 2433
cliente 52;SSA;PMW;2 dias;5 estrelas;R$ 1915
cliente 59;FOR;FLN;5 dias;1 estrelas;R$ 4500
cliente 69;FLN;CNF;3 dias;3 estrelas;R$ 4993
cliente 42;SAO;POA;4 dias;1 estrelas;R$ 4842
cliente 0;BEL;PMW;5 dias;2 estrelas;R$ 1126
cliente 60;PMW;CNF;1 dias;3 estrelas;R$ 3036
cliente 93;CNF;RIO;3 dias;2 estrelas;R$ 4608
cliente 96;CNF;REC;4 dias;4 estrelas;R$ 2816
cliente 47;REC;BEL;4 dias;5 estrelas;R$ 1999
cliente 69;SAO;PMW;4 dias;5 estrelas;R$ 1613
cliente 99;CNF;FLN;2 dias;2 estrelas;R$ 2190
cliente 0;SSA;FLN;5 dias;3 estrelas;R$ 4140
cliente 7;FLN;FOR;5 dias;5 estrelas;R$ 1751
cliente 93;CNF;SSA;1 dias;1 estrelas;R$ 1997
cliente 56;SAO;BEL;1 dias;5 estrelas;R$ 4372
cliente 25;FOR;SAO;4 dias;3 estrelas;R$ 1631
cliente 51;FOR;PMW;5 dias;1 estrelas;R$ 3480
cliente 67;BEL;PMW;5 dias;4 estrelas;R$ 5269
cliente 91;SAO;RIO;4 dias;2 estrelas;R$ 1813
cliente 57;SSA;POA;5 dias;2 estrelas;R$ 1223
cliente 68;PMW;SAO;3 dias;2 estrelas;R$ 1210
cliente 72;RIO;POA;3 dias;2 estrelas;R$ 3347
cliente 36;PMW;SSA;1 dias;3 estrelas;R$ 3872
cliente 53;POA;SSA;4 dias;2 estrelas;R$ 2195
cliente 84;POA;REC;4 dias;4 estrelas;R$ 2797
cliente 88;POA;SSA;2 dias;4 estrelas;R$ 1832
cliente 58;SAO;POA;3 dias;5 estrelas;R$ 3283
cliente 91;SAO;REC;3 dias;3 estrelas;R$ 5584
cliente 93;SSA;REC;5 dias;1 estrelas;R$ 5030
cliente 38;SSA;CNF;1 dias;5 estrelas;R$ 2343
cliente 0;PMW;BEL;2 dias;4 estrelas;R$ 4585
cliente 47;REC;BEL;1 dias;5 estrelas;R$ 1398
cliente 34;CNF;REC;3 dias;5 estrelas;R$ 5177
cliente 32;SSA;FLN;1 dias;1 estrelas;R$ 5765
cliente 97;PMW;REC;1 dias;1 estrelas;R$ 4982
cliente 89;BEL;POA;1 dias;3 estrelas;R$ 4443
cliente 40;FOR;POA;4 dias;2 estrelas;R$ 2881
cliente 79;CNF;RIO;3 dias;2 estrelas;R$ 3503
cliente 33;FLN;CNF;2 dias;1 estrelas;R$ 2349
cliente 91;RIO;PMW;4 dias;1 estrelas;R$ 5052
cliente 17;RIO;FOR;4 dias;1 estrelas;R$ 1576
cliente 37;BEL;REC;3 dias;1 estrelas;R$ 1134
cliente 98;FLN;SAO;5 dias;1 estrelas;R$ 3503
cliente 88;REC;SAO;3 dias;4 estrelas;R$ 3887
cliente 37;PMW;FOR;3 dias;4 estrelas;R$ 2376
cliente 79;REC;POA;2 dias;1 estrelas;R$ 4635
cliente 61;PMW;SSA;1 dias;2 estrelas;R$ 2352
cliente 39;BEL;CNF;3 dias;5 estrelas;R$ 1637
cliente 92;CNF;REC;3 dias;3 estrelas;R$ 1247
cliente 34;REC;RIO;4 dias;5 estrelas;R$ 4392
cliente 3;REC;FLN;5 dias;4 estrelas;R$ 4314
cliente 23;POA;FOR;5 dias;2 estrelas;R$ 3305
cliente 84;REC;CNF;4 dias;4 estrelas;R$ 1457
cliente 30;CNF;POA;5 dias;1 estrelas;R$ 5935
cliente 79;PMW;SSA;1 dias;2 estrelas;R$ 4950
cliente 19;SAO;RIO;3 dias;3 estrelas;R$ 1201
cliente 55;REC;FLN;2 dias;3 estrelas;R$ 1433
cliente 19;CNF;REC;5 dias;5 estrelas;R$ 4301
cliente 85;PMW;REC;3 dias;2 estrelas;R$ 2640
cliente 51;FLN;CNF;1 dias;2 estrelas;R$ 5407
cliente 4;CNF;FLN;1 dias;3 estrelas;R$ 3754
cliente 14;POA;RIO;5 dias;1 estrelas;R$ 5137
cliente 19;REC;POA;4 dias;3 estrelas;R$ 1058
cliente 24;REC;BEL;3 dias;4 estrelas;R$ 5257
cliente 75;REC;PMW;3 dias;1 estrelas;R$ 2841
cliente 10;POA;REC;4 dias;4 estrelas;R$ 5297
cliente 30;RIO;PMW;1 dias;1 estrelas;R$ 3155
cliente 67;BEL;FLN;1 dias;1 estrelas;R$ 1102
cliente 13;BEL;SSA;2 dias;3 estrelas;R$ 2032
cliente 3;POA;RIO;3 dias;3 estrelas;R$ 3286
cliente 37;POA;FOR;2 dias;5 estrelas;R$ 3179
cliente 71;FOR;CNF;2 dias;5 estrelas;R$ 1062
cliente 84;BEL;FOR;1 dias;3 estrelas;R$ 3176
cliente 89;SAO;POA;2 dias;1 estrelas;R$ 4320
cliente 5;REC;POA;3 dias;5 estrelas;R$ 5575
cliente 12;FLN;SAO;2 dias;2 estrelas;R$ 2001
cliente 9;FOR;RIO;5 dias;3 estrelas;R$ 1670
cliente 27;CNF;REC;3 dias;4 estrelas;R$ 2620
cliente 60;PMW;FOR;5 dias;2 estrelas;R$ 3116
cliente 47;SSA;BEL;1 dias;5 estrelas;R$ 2409
cliente 49;RIO;FOR;3 dias;2 estrelas;R$ 5022
cliente 80;REC;PMW;2 dias;1 estrelas;R$ 2251
cliente 66;FOR;PMW;2 dias;2 estrelas;R$ 1508
cliente 34;REC;POA;4 dias;4 estrelas;R$ 1030
cliente 69;POA;CNF;2 dias;4 estrelas;R$ 5037
cliente 95;RIO;CNF;2 dias;2 estrelas;R$ 2286
cliente 62;RIO;SAO;3 dias;3 estrelas;R$ 3630
cliente 15;SAO;PMW;2 dias;4 estrelas;R$ 2578
cliente 45;FLN;CNF;5 dias;2 estrelas;R$ 5603
cliente 32;RIO;PMW;5 dias;2 estrelas;R$ 1208
cliente 60;SSA;SAO;5 dias;2 estrelas;R$ 1909
cliente 19;FOR;CNF;5 dias;4 estrelas;R$ 4882
cliente 88;FLN;RIO;4 dias;4 estrelas;R$ 4710
cliente 54;REC;POA;5 dias;3 estrelas;R$ 4423
cliente 29;REC;PMW;5 dias;2 estrelas;R$ 4906
cliente 74;PMW;FLN;4 dias;3 estrelas;R$ 1827
cliente 61;FLN;POA;5 dias;2 estrelas;R$ 5329
cliente 99;PMW;CNF;2 dias;3 estrelas;R$ 3283
cliente 37;FLN;SSA;4 dias;2 estrelas;R$ 3651
cliente 76;FOR;BEL;1 dias;4 estrelas;R$ 1402
cliente 72;REC;PMW;3 dias;3 estrelas;R$ 2308
cliente 51;REC;RIO;5 dias;4 estrelas;R$ 5420
cliente 66;RIO;POA;3 dias;1 estrelas;R$ 5909
cliente 57;RIO;FLN;4 dias;3 estrelas;R$ 2316
cliente 46;POA;BEL;2 dias;1 estrelas;R$ 3473
cliente 81;FOR;PMW;1 dias;2 estrelas;R$ 5442
cliente 33;FOR;POA;4 dias;2 estrelas;R$ 4083
cliente 99;REC;POA;3 dias;3 estrelas;R$ 3227
cliente 49;REC;RIO;5 dias;4 estrelas;R$ 1865
cliente 18;FOR;SSA;2 dias;3 estrelas;R$ 5439
cliente 44;PMW;REC;3 dias;2 estrelas;R$ 1534
cliente 90;PMW;SSA;5 dias;3 estrelas;R$ 3458
cliente 62;SAO;RIO;4 dias;5 estrelas;R$ 4157
cliente 51;FOR;SSA;4 dias;3 estrelas;R$ 3810
cliente 10;FLN;REC;5 dias;2 estrelas;R$ 4444
cliente 24;CNF;SSA;3 dias;4 estrelas;R$ 2674
cliente 41;POA;RIO;1 dias;3 estrelas;R$ 1618
cliente 56;SSA;RIO;5 dias;2 estrelas;R$ 2821
cliente 57;RIO;CNF;5 dias;5 estrelas;R$ 5353
cliente 74;REC;CNF;5 dias;2 estrelas;R$ 3499
cliente 30;POA;REC;4 dias;1 estrelas;R$ 3515
cliente 77;SSA;POA;2 dias;2 estrelas;R$ 2799
cliente 28;FLN;REC;1 dias;2 estrelas;R$ 2702
cliente 18;BEL;SSA;4 dias;4 estrelas;R$ 3324
cliente 26;SSA;RIO;5 dias;4 estrelas;R$ 3173
cliente 73;SAO;PMW;1 dias;4 estrelas;R$ 4723
cliente 75;SAO;RIO;5 dias;3 estrelas;R$ 3565
cliente 63;REC;BEL;2 dias;4 estrelas;R$ 5154
cliente 10;CNF;SSA;1 dias;5 estrelas;R$ 3984
cliente 96;BEL;PMW;1 dias;2 estrelas;R$ 2480
cliente 92;FOR;FLN;4 dias;1 estrelas;R$ 4147
cliente 51;FLN;REC;4 dias;5 estrelas;R$ 2150
cliente 3;BEL;FOR;4 dias;3 estrelas;R$ 2587
cliente 38;CNF;POA;3 dias;3 estrelas;R$ 4323
cliente 75;REC;SSA;4 dias;2 estrelas;R$ 4505
cliente 96;SAO;RIO;3 dias;2 estrelas;R$ 1222
